고유 식별자,조례명,관할 지자체명,조문 계층 경로,동일 조문 계층 경로 내 청크 순서,실제 본문 내용 (조문 텍스트),조문 제목 (있을 경우),상위 조문번호,근거법령명,제·개정·시행일자,조례 분야,원문 페이지 URL,비고
SAHA-PARK-1666-05-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제5조-2항,1,"공영주차장의 관리자는 다음 각 호의 어느 하나에 해당하는 경우 주차장을 이용하게 하여서는 아니 된다.
  1. 자동차의 구조상 주차가 불가능하거나 곤란한 경우
  2. 발화성 또는 인화성 물질을 적재한 경우
  3. 주차장의 구조설비를 손상할 우려가 있는 경우
  4. 주차장 안에서 자동차를 이용하여 영업행위를 하는 경우
  5. 주차장 관리상 정당한 지시를 위반하는 경우",공영주차장 관리자의 책임,제5조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=008&menuNm=main,위탁·관리
SAHA-PARK-1666-05-03,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제5조-3항,1,구청장은 제4조에 따라 공영주차장을 위탁하는 경우에는 따로 관리운영규정을 마련하여 관리수탁자에게 고지하여야 하며 관리운영규정을 3회 위반하는 경우에는 계약의 해지 및 제4조제3항에서의 1회 연장을 제한할 수 있다.,공영주차장 관리자의 책임,제5조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=009&menuNm=main,위탁·관리
SAHA-PARK-1666-06-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제6조-1항,1,공영주차장의 주차요금은 시 조례 제3조를 따른다.,주차요금 및 가산금 등,제6조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=010&menuNm=main,요금·징수/감면
SAHA-PARK-1666-06-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제6조-2항,1,"주차요금의 징수방법은 시간측정기, 주차카드, 주차표 등에 의한 방법으로 한다.",주차요금 및 가산금 등,제6조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=011&menuNm=main,요금·징수/감면
SAHA-PARK-1666-06-03,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제6조-3항,1,법 제9조제3항에 따라 노상주차장 관리자가 받을 수 있는 가산금은 제1항에서 정한 주차요금의 2배에 해당하는 금액으로 한다.,주차요금 및 가산금 등,제6조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=012&menuNm=main,요금·징수/감면
SAHA-PARK-1666-06-04,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제6조-4항,1,"제1항에 따른 주차요금이나 제3항에 따른 가산금은 다음 각 호에 따라 자동차를 주차한 사람으로부터 받는다. 다만, 주차한 사람을 알 수 없는 경우에는 자동차 소유자에게 부과한다.
  1. 자동차가 들어온 때를 알 수 없는 경우에는 주차를 발견한 때를 들어온 시간으로 본다.
  2. 요금을 납부하지 아니하고 자동차가 나간 경우에는 요금을 납부하지 아니한 주차시간에 해당하는 주차요금을 적용하며, 자동차가 나간 때가 분명하지 아니한 경우에는 자동차가 나간 것을 발견한 때까지를 주차시간으로 본다.
  3. 도난당한 차량이 주차된 경우 주차시간은 관할 경찰서에 도난신고를 접수한 날의 전날까지의 주차장 운영 종료시간까지로 한다. 이 경우 주차요금은 시간제 주차요금과 1일 주차요금 중 자동차 소유자에게 유리한 요금을 적용한다.",주차요금 및 가산금 등,제6조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=013&menuNm=main,요금·징수/감면
SAHA-PARK-1666-06-05,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제6조-5항,1,"공영주차장의 관리자가 제4항에 따라 주차요금 및 가산금을 받는 경우에는 주차요금 및 가산금 납부고지서를 발부하여야 하며, 공영주차장의 운영시간까지 주차요금을 내지 아니한 자동차에 대해서는 주차요금 납부고지서를 자동차의 보기 쉬운 곳에 부착할 수 있다.",주차요금 및 가산금 등,제6조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=014&menuNm=main,요금·징수/감면
SAHA-PARK-1666-07-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제7조-1항,1,"공영주차장의 주차요금을 면제하거나 경감하는 대상 및 범위는 다음 각 호와 같다. 다만, 감면사유가 중복되는 경우에는 감면율이 높은 것을 적용한다.
  1. 공무수행 중인 부산광역시 사하구 (이하 “구”라 한다) 소유의 자동차: 면제
  2. 을숙도문화회관 공연 관람자의 자동차: 3시간 면제
  3.「부산광역시 사하구 모범납세자 예우 및 지원 조례」에 따른 우수 납세자의 자동차: 우수납세자로 된 날부터 1년간 면제
  4.「공휴일에 관한 법률」제2조제3호 및 제7호에서 정한 명절기간 중 공영주차장에 주차한 자동차(시 조례 별표1에 의한 월주차 차량 제외): 1시간 면제 후 추가시간 100분의 50을 경감.
  5. 구청장이 주관·주최하는 행사 차량 또는 허가한 행사 차량: 면제
  6. 「전통시장 및 상점가 육성을 위한 특별법」 제19조제1항에 따라 구청장이 지정하는 공영주차장의 경우 전통시장ㆍ상점가ㆍ골목형상점가 또는 상권활성화구역의 이용사실을 확인할 수 있는 자료를 제출하거나 주차시간측정계기를 통해 확인된 차량: 1시간의 범위에서 면제 후 추가 1시간까지 100분의 50 경감 <신설 2025. 5. 20.>",주차요금의 감면,제7조,부산광역시 사하구 모범납세자 예우 및 지원 조례 / 공휴일에 관한 법률 / 전통시장 및 상점가 육성을 위한 특별법,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=015&menuNm=main,적용범위
SAHA-PARK-1666-07-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제7조-2항,1,이 조례에서 정한 경우 외에는 시 조례를 준용한다.,주차요금의 감면,제7조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=016&menuNm=main,요금·징수/감면
SAHA-PARK-1666-08-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제8조-1항,1,"법 제9조제2항 및 법 제14조제2항에 따라 공영주차장의 주차요금 징수방법은 다음 각 호와 같다.
  1. 1일 주차 또는 월 주차의 경우에는 주차표 또는 월 주차권을 교부할 때 주차요금을 받는다.
  2. 시간제 주차의 경우에는 자동차가 주차장을 나갈 때 주차요금을 받는다.
  3. 제1호 및 제2호에도 불구하고 공영주차장의 운영 종료 2시간 안에 주차하는 자동차에 대해서는 주차요금을 미리 받을 수 있다.",주차요금의 징수방법 및 반환,제8조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=017&menuNm=main,요금·징수/감면
SAHA-PARK-1666-08-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제8조-2항,1,제1항에도 불구하고 공영주차장 관리자의 책임 있는 사유 또는 주차장 이용자의 책임 있는 사유로 계약을 해제하는 경우에는 별표 1에 따라 주차요금을 반환하여야 한다.,주차요금의 징수방법 및 반환,제8조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=018&menuNm=main,요금·징수/감면
SAHA-PARK-1666-09-01,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제9조-1항,1,법 제11조의 노상주차장과 법 제18조의 노외 주차장의 표지는 별표 2부터 별표 5까지와 같다.,주차장 표시,제9조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=019&menuNm=main,
SAHA-PARK-1666-09-02,부산광역시 사하구 주차장 설치 및 관리 조례,부산광역시 사하구,제9조-2항,1,제1항의 주차장 표지는 이용자가 쉽게 볼 수 있는 곳에 설치하여야 한다.,주차장 표시,제9조,,2025-05-20,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308002&histNo=020&menuNm=main,행정·시설 기준
SAHA-PARK-952-99,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,부칙,1,"부     칙 
이 규칙은 공포한 날로부터 시행한다.",부칙,,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=003&menuNm=main,부칙
SAHA-PARK-952-99,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,부칙,2,"부     칙 <2005.6.22 규칙 제573호>
이 규칙은 공포한 날부터 시행한다.",부칙,,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=002&menuNm=main,부칙
SAHA-PARK-952-99,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,부칙,3,"부     칙 <2008.11.12 규칙 제632호>
이 규칙은 공포한 날부터 시행한다.",부칙,,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=001&menuNm=main,부칙
SAHA-PARK-952-99,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,부칙,4,"부     칙 <2023.12.26 규칙 제952호>
이 규칙은 공포한 날부터 시행한다.",부칙,,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=000&menuNm=main,부칙
SAHA-PARK-952-01,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,제1조,1,이 규칙은 「부산광역시 사하구 주차장 설치 및 관리 조례」의 시행에 관하여 필요한 사항을 규정함을 목적으로 한다.,목적,,부산광역시 사하구 주차장 설치 및 관리 조례,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=001&menuNm=main,총칙·목적
SAHA-PARK-952-02,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,제2조,1,"「부산광역시 사하구 주차장 설치 및 관리 조례」(이하 “조례”라 한다) 제6조에 따른 주차요금 부과 시 주차표와 영수증은 별지 제1호 서식, 회수 주차권은 별지 제2호 서식, 정기주차권은 별지 제3호 서식으로 한다. <개정 2023.12.26.>",주차표 등,,부산광역시 사하구 주차장 설치 및 관리 조례,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=000&menuNm=main,행정·시설 기준
SAHA-PARK-952-03,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,제3조,1,주차장 관리자는 주차장 이용자가 제2조의 주차표를 분실하였을 때에는 주차장 이용자에게 제2조의 별지 제1호 서식 중 주차표의 기재사항을 기입하도록 한 후 본인여부를 확인하고 출차할 수 있다.,주차표 분실,,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=001&menuNm=main,위탁·관리
SAHA-PARK-952-04-01,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,제4조-1항,1,조례 제4조제2항에 따라 공영주차장의 관리를 수탁하고자 하는 자는 별지 제4호 서식에 따라 구청장에게 신청을 하여야 한다. <개정 2023.12.26.>,공영주차장의 위탁관리,제4조,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=002&menuNm=main,위탁·관리
SAHA-PARK-952-04-02,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,제4조-2항,1,"제1항의 신청서에는 다음 각 호의 내용이 포함된 사업계획서를 제출하여야 한다.
  1. 주차장 위치
  2. 주차장 종류 및 명칭
  3. 주차장 대행자의 성명 및 주소
  4. 법인인 경우에는 법인등기부 등본 및 정관
  5. 주차장의 공용시간에 관한 사항
  6. 주차요금에 관한 사항(주차요금 징수방법, 징수시기, 환부방법 등)
  7. 주차장의 공용계약에 관한 사항(자동차의 멸실 또는 훼손으로 인한 피해배상 책임에 관한 사항)
  8. 수지계산서
  9. 그 밖에 주차장 관리운영상 필요한 사항",공영주차장의 위탁관리,제4조,,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=003&menuNm=main,요금·징수/감면
SAHA-PARK-952-05,부산광역시 사하구 주차장 설치 및 관리 조례 시행규칙,부산광역시 사하구,제5조,1,"이 규칙에서 규정한 것 이외에 주차장관리에 필요한 사항은 「부산광역시 사하구 주차장 관리운영규정」으로 정한다.
[종전의 제6조에서 제5조로 이동 <2023.12.26.>]",시행세칙,,부산광역시 사하구 주차장 관리운영규정,2023-12-26,교통·주차,www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308003&histNo=004&menuNm=main,위탁·관리
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,1,"부칙
제1조(시행일) 이 조례는 1993년 1월 1일부터 시행한다. 
제2조(경과조치) 제2조의 규정에 의한 세입재원은 이 조례 시행일 이후 징수 결정분부터 적용한다.",부칙,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=015&menuNm=main,부칙
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,2,"부칙 <1995.1.12, 조례 제311호>
이 조례는 공포한 날로부터 시행한다.",부칙,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=014&menuNm=main,부칙
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,3,"부칙 <2005.6.22, 조례 제643호>
이 조례는 공포한 날부터 시행한다.",부칙,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=013&menuNm=main,부칙
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,4,"부칙 <2015.12.30, 조례 제1048호>
이 조례는 공포한 날부터 시행한다.",부칙,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=012&menuNm=main,부칙
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,5,"부칙 <2019. 2.15, 조례 제1223호>
제1조(시행일) 이 조례는 공포한 날부터 시행한다.
제2조(다른 조례의 개정) 부산광역시 사하구 주차장특별회계 설치 조례 일부를 다음과 같이 개정한다. 
제5조를 다음과 같이 한다.
제5조(보조 또는 융자) 법 제21조의2 제6항에 따라 주차장특별회계에서 노외주차장 및 부설주차장의 설치자에게 설치비용의 일부를 보조 또는 융자할 수 있으며, 대상·방법 등은「부산광역시 사하구 주차장 설치 및 관리 조례」제18조에 따른다.",부칙,,부산광역시 사하구 주차장 설치 및 관리 조례,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=011&menuNm=main,부칙
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,6,"부칙 <2019.11.9, 조례 제1266호>
이 조례는 공포한 날부터 시행한다.",부칙,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=010&menuNm=main,부칙
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,7,"부칙 <2020.9.25, 조례 제1322호>
이 조례는 2021년 1월 1일부터 시행한다.",부칙,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=009&menuNm=main,부칙
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,8,"부칙 <2021. 7. 1, 조례 제1378호>
이 조례는 2022년 1월 1일부터 시행한다.",부칙,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=008&menuNm=main,부칙
SAHA-PARK-1616-99,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,부칙,9,"부칙 <2024. 9. 24, 조례 제1616호>
이 조례는 공포한 날부터 시행한다.",부칙,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=007&menuNm=main,부칙
SAHA-PARK-1616-10,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제10조,1,"이 조례에 규정한 사항 외에 특별회계의 운영에 관한 사항은 일반회계의 예에 따른다. <개정 2015.12.30>
[제8조에서 이동 <2015.12.30>]",준용,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=006&menuNm=main,부칙
SAHA-PARK-1616-01,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제1조,1,"이 조례는 「주차장법」 제21조의2에 따라 주차장특별회계의 설치 및 운용에 필요한 사항을 규정함을 목적으로 한다.
[전문개정 2015.12.30]",목적,,주차장법,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=005&menuNm=main,총칙·목적
SAHA-PARK-1616-01,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제1조,1,이 조례는 1993년 1월 1일부터 시행한다.,시행일,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=004&menuNm=main,
SAHA-PARK-1616-02,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제2조,1,제2조의 규정에 의한 세입재원은 이 조례 시행일 이후 징수 결정분부터 적용한다. ,경과조치,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=003&menuNm=main,부칙
SAHA-PARK-1616-02,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제2조,1,부산광역시 사하구 주차장특별회계 설치 조례 일부를 다음과 같이 개정한다.,다른 조례의 개정,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=002&menuNm=main,행정·시설 기준
SAHA-PARK-1616-02-01,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제2조-1항,1,「주차장법」(이하 “법”이라 한다) 제21조의2제1항에 따라 주차장을 효율적으로 설치 및 관리·운영하기 위하여 부산광역시 사하구 주차장특별회계(이하 “특별회계”라 한다)를 설치한다.,특별회계의 설치 및 존속기한,제2조,주차장법,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=001&menuNm=main,행정·시설 기준
SAHA-PARK-1616-02-02,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제2조-2항,1,"특별회계의 존속기한은 2029년 12월 31일까지로 하며, 「지방재정법」 제9조제4항에 따라 그 존속기한을 연장할 수 있다.<개정 2019.11.8, 2024. 9. 24.>
[본조신설 2015.12.30]
[종전 제2조는 제3조로 이동 <2015.12.30>]",특별회계의 설치 및 존속기한,제2조,지방재정법,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=000&menuNm=main,행정·시설 기준
SAHA-PARK-1616-03,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제3조,1,"특별회계의 세입은 법 제21조의2제3항 각 호의 재원으로 한다.
[제2조에서 이동 <2015.12.30>]
[전문개정 2015.12.30]",세입,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=001&menuNm=main,재정·회계
SAHA-PARK-1616-04,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제4조,1,"특별회계의 세출은 법 제21조의2제4항 각 호의 용도로 사용한다. <개정 2015.12.30, 2021. 7. 1.>
[제3조에서 이동 <2015.12.30>]",세출,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=002&menuNm=main,재정·회계
SAHA-PARK-1616-05,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제5조,1,"법 제21조의2 제7항에 따라 주차장특별회계에서 노외주차장 및 부설주차장의 설치자에게 설치비용의 일부를 보조 또는 융자할 수 있으며, 대상·방법 등은「부산광역시 사하구 주차장 설치 및 관리 조례」제20조에 따른다. <개정 2005.6.22, 2015.12.30, 2019 2.15, 2021. 7. 1., 2024. 9. 24.>
[제4조에서 이동 <2015.12.30>]",보조 또는 융자,,부산광역시 사하구 주차장 설치 및 관리 조례,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=003&menuNm=main,행정·시설 기준
SAHA-PARK-1616-05,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제5조,1,"법 제21조의2 제6항에 따라 주차장특별회계에서 노외주차장 및 부설주차장의 설치자에게 설치비용의 일부를 보조 또는 융자할 수 있으며, 대상·방법 등은「부산광역시 사하구 주차장 설치 및 관리 조례」제18조에 따른다.

부칙 <2019.11.9, 조례 제1266호>
이 조례는 공포한 날부터 시행한다.

부칙 <2020.9.25, 조례 제1322호>
이 조례는 2021년 1월 1일부터 시행한다.

부칙 <2021. 7. 1, 조례 제1378호>
이 조례는 2022년 1월 1일부터 시행한다.

부칙 <2024. 9. 24, 조례 제1616호>
이 조례는 공포한 날부터 시행한다.",보조 또는 융자,,부산광역시 사하구 주차장 설치 및 관리 조례,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=004&menuNm=main,부칙
SAHA-PARK-1616-06,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제6조,1,"특별회계의 결산잉여금은 다음 연도 세입에 이입한다. <개정 2015.12.30>
[제5조에서 이동 <2015.12.30>]",잉여금의 처리,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=005&menuNm=main,재정·회계
SAHA-PARK-1616-07,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제7조,1,"중장기 주차장 건립에 소요되는 사업비 확보를 위하여 세출예산의 상당금액을 적립금으로 계상할 수 있다.
[본조신설 1995.1.12]
[제6조에서 이동 <2015.12.30>]",사업비 적립,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=006&menuNm=main,
SAHA-PARK-1616-08,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제8조,1,"예측할 수 없는 예산외 지출 또는 예산초과지출에 충당하기 위하여 예비비로 상당한 금액을 세출예산에 계상할 수 있다.
[제7조에서 이동 <2015.12.30>]",예비비,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=007&menuNm=main,
SAHA-PARK-1616-09,부산광역시 사하구 주차장특별회계 설치 조례,부산광역시 사하구,제9조,1,"특별회계관계 공무원의 관직 지정 사항은 규칙으로 정한다.<개정 2021. 7. 1.>
[본조신설 2015.12.30]",특별회계관계 공무원의 관직 지정 등,,,2024-09-24,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308006&histNo=008&menuNm=main,행정·시설 기준
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,1,"부칙
이 규칙은 공포한 날부터 시행한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=012&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,2,"부칙 <1998.10.26, 규칙 제427호>
이 규칙은 공포한 날부터 시행한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=011&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,3,"부칙 <1999.10.25, 규칙 제456호>
이 규칙은 공포한 날부터 시행한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=010&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,4,"부칙 <2005.6.22, 규칙 제573호>
이 규칙은 공포한 날부터 시행한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=009&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,5,"부칙 <2006.6.26, 행정기구 설치 조례 시행규칙 제593호>
제1조 (시행일) 이 규칙은 2006년 7월 1일부터 시행한다.
제2조 (다른 규칙의 개정) ①-⑤생략
⑥「부산광역시 사하구 주차장특별회계 설치 조례 시행규칙」일부를 다음과 같이 개정한다.
제2조제1호중 “사회산업국장”을 “도시국장”으로 한다.<개정 2006.9.25>",부칙,,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=008&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,6,"부칙 <2006.9.25, 행정기구 설치 조례 시행규칙 제599호>
이 규칙은 공포한 날부터 시행한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=007&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,7,"부칙 <2013.6.13. 규칙 제704호>
제1조(시행일) 이 규칙은 2013년 7월 1일부터 시행한다.
제2조(다른 규칙의 개정) ① ～ ⑨ 생략
⑩ 부산광역시 사하구 주차장특별회계 설치 조례 시행규칙 제2조제1호 중 “도시국장”을 “도시관리국장”으로 하고, 같은 조제3호 중 “총무국장”을 “자치행정국장”으로 한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=006&menuNm=main,부칙
SAHA-PARK-921-99,부산광역시 사하구 주차장특별회계 설치 조례 시행규칙,부산광역시 사하구,부칙,8,"부칙 <2013.6.25. 규칙 제706호>
제1조(시행일) 이 규칙은 2013년 7월 1일부터 시행한다.
제2조(다른 규칙의 개정) ① 생략
② 부산광역시 사하구 주차장특별회계 설치 조례 시행규칙 제2조제1호 중 “도시관리국장”을 “안전도시국장”으로 한다.",부칙,,,2022-06-15,재정·회계(교통),www.elis.go.kr/allalr/selectAlrBdtOne?alrNo=26380138308007&histNo=005&menuNm=main,부칙
